Invoice ID,Customer Name,Invoice Date,Due Date,Amount,Region
INV-10491,Ironwood Logistics,2025-12-29,2026-02-12,1469.72,LATAM
INV-12508,Cascade Group,2025-01-27,2025-02-11,4537.86,APAC
INV-11144,Granite Industries,2025-08-25,2025-09-24,1657.42,APAC
INV-11312,Pinnacle Consulting,2025-07-31,2025-08-30,3090.2,EMEA
INV-12258,Redwood Supply Co.,2025-03-25,2025-04-09,1013.65,North America
INV-11112,Atlas Industries,2025-12-18,2026-01-17,1800.27,LATAM
INV-12872,Vantage Logistics,2025-07-23,2025-08-07,2236.23,EMEA
INV-12013,Silverline Supply Co.,2025-03-20,2025-04-04,740.83,LATAM
INV-11442,Harbor Manufacturing,2025-10-25,2025-12-09,4256.18,EMEA
INV-12871,Silverline Retail,2025-05-31,2025-07-15,834.16,APAC
INV-11007,Crescent Solutions,2025-02-28,2025-03-15,3313.21,EMEA
INV-11628,Silverline Retail,2025-12-14,2026-01-13,4688.72,North America
INV-11633,Brightpath Solutions,2025-12-12,2026-02-10,829.49,EMEA
 INV-11075 ,Pinnacle Manufacturing,2025-03-24,2025-04-23,3628.74,EMEA
INV-10579,Redwood Partners,2025-07-31,2025-08-30,391.22,North America
INV-12117,Meridian Manufacturing,2025-01-15,2025-03-01,1205.03,EMEA
INV-12361,Crescent Logistics,2025-04-21,2025-06-20,586.14,EMEA
INV-12868,Crescent Industries,2025-04-13,2025-05-28,666.46,APAC
INV-12940,Pinnacle Consulting,2025-06-11,2025-08-10,1039.79,EMEA
INV-10328,Meridian Consulting,2025-02-15,2025-03-17,3018.44,EMEA
INV-11791,Cascade Holdings,2025-10-03,2025-11-02,273.79,LATAM
INV-10443,Brightpath Consulting,2025-03-06,2025-04-05,230.28,LATAM
INV-11859,Falcon Industries,2025-05-29,2025-06-28,1919.51,North America
INV-12186,Crescent Partners,2025-12-01,2025-12-31,5884.58,North America
INV-12017,Cascade Industries,2025-10-19,2025-11-18,1166.7,North America
INV-10833,Sterling Retail,2025-03-04,2025-03-19,599.61,EMEA
INV-12390,Ironwood Industries,2025-03-19,2025-04-18,3758.31,North America
INV-12119,Meridian Manufacturing,2025-01-31,2025-03-02,150.0,APAC
INV-11415,Granite Logistics,2025-11-14,2025-12-14,829.51,North America
INV-11202,Brightpath Group,2025-08-07,2025-10-06,1005.8,APAC
INV-12330,Pinnacle Consulting,2025-09-02,2025-11-01,3178.59,LATAM
INV-11500,Silverline Retail,2025-10-20,2025-12-19,2523.18,North America
INV-11922,Granite Logistics,2025-07-31,2025-08-30,2901.89,EMEA
INV-10087,Union Retail,2025-05-05,2025-06-04,3374.03,North America
INV-11404,Sterling Logistics,2025-10-14,2025-11-13,2827.24,LATAM
INV-12944,Ironwood Group,2025-02-09,2025-03-11,1247.06,APAC
INV-12339,Northgate Industries,2025-11-27,2025-12-27,1489.74,APAC
INV-11482,Crescent Solutions,2025-01-07,2025-02-06,1058.33,LATAM
INV-10778,Vantage Partners,2025-05-23,2025-06-07,1184.69,North America
INV-10800,Falcon Partners,2025-03-03,2025-04-17,1520.48,EMEA
INV-11667,Cedar Group,2025-06-03,2025-08-02,602.22,North America
INV-11895,Vantage Partners,2025-05-01,2025-06-30,1367.14,North America
INV-10055,Harbor Solutions,2025-03-25,2025-04-24,3743.96,North America
INV-12378,Anchor Consulting,2025-01-23,2025-02-07,448.79,LATAM
INV-11288,Cedar Solutions,2025-02-02,2025-03-04,2338.33,North America
INV-11921,Cascade Manufacturing,2025-07-30,2025-08-29,249.29,EMEA
INV-11668,Granite Industries,2025-11-19,2026-01-18,939.83,LATAM
INV-12603,Cedar Industries,2025-06-16,2025-07-16,835.62,LATAM
INV-11247,Granite Holdings,2025-10-05,2025-10-20,1577.24,APAC
INV-11702,Redwood Manufacturing,2025-11-17,2026-01-16,2299.09,APAC
INV-11246,Granite Supply Co.,2025-03-03,2025-03-18,491.99,North America
INV-10114,Redwood Retail,2025-01-10,2025-03-11,13587.67,North America
INV-12824,Vantage Industries,2025-08-01,2025-08-16,417.94,North America
INV-10988,Summit Partners,2025-12-13,2025-12-28,3260.47,EMEA
INV-10502,Anchor Supply Co.,2025-10-15,2025-11-14,8254.18,LATAM
INV-12168,Cascade Holdings,2025-04-04,2025-05-04,477.32,EMEA
INV-11010,Cedar Solutions,2025-03-24,2025-04-08,914.42,LATAM
INV-11199,Brightpath Retail,2025-10-23,2025-12-07,1810.8,North America
INV-11395,Harbor Holdings,2025-06-13,2025-07-28,1065.51,EMEA
INV-10590,Union Consulting,2025-07-09,2025-07-24,685.07,EMEA
INV-10769,Brightpath Consulting,2025-09-13,2025-11-12,841.96,North America
INV-10018,Northgate Solutions,2025-10-09,2025-10-24,1964.17,North America
INV-11043,Granite Manufacturing,2025-09-13,2025-10-13,3908.12,North America
INV-11448,Redwood Partners,2025-08-15,2025-10-14,2509.22,EMEA
INV-12479,Falcon Industries,2025-06-24,2025-08-23,443.75,North America
INV-10286,Atlas Partners,2025-08-09,2025-09-08,255.47,LATAM
INV-12656,Silverline Manufacturing,2025-11-29,2025-12-29,3194.14,APAC
INV-10429 ,Cascade Supply Co.,2025-09-23,2025-10-23,3837.52,North America
 INV-11329 ,Pinnacle Partners,2025-03-23,2025-05-22,498.34,North America
INV-11984,Atlas Retail,2025-02-07,2025-02-22,3216.84,North America
INV-10670,Crescent Supply Co.,2025-12-11,2026-01-10,3953.5,APAC
INV-10032,Granite Manufacturing,2025-05-14,2025-06-13,7840.44,EMEA
INV-11342,Pinnacle Partners,2025-03-10,2025-04-09,1484.36,LATAM
INV-10723,Summit Manufacturing,2025-04-18,2025-06-17,439.94,LATAM
INV-10952,Cedar Logistics,2025-05-10,2025-06-24,2032.15,APAC
INV-11915,Harbor Industries,2025-01-10,2025-03-11,292.67,EMEA
INV-12309,Atlas Manufacturing,2025-08-25,2025-09-24,2394.8,APAC
INV-10215,Anchor Logistics,2025-05-16,2025-06-15,1114.61,North America
INV-10990,Cedar Industries,2025-02-22,2025-03-24,1516.56,APAC
INV-11165,Anchor Industries,2025-10-28,2025-12-27,3715.67,APAC
INV-12810,Silverline Holdings,2025-07-11,2025-08-10,902.72,EMEA
INV-12041,Vantage Logistics,2025-09-15,2025-09-30,792.16,LATAM
INV-10327,Pinnacle Holdings,2025-03-29,2025-05-13,4197.73,APAC
INV-10561,Northgate Logistics,2025-03-11,2025-05-10,1921.38,APAC
INV-11384,Pinnacle Holdings,2025-02-18,2025-03-05,858.22,APAC
INV-11725,Meridian Supply Co.,2025-07-30,2025-09-13,637.85,EMEA
INV-11087,Bluepeak Retail,2025-09-21,2025-10-06,3741.55,North America
INV-12347,Harbor Consulting,2025-02-09,2025-02-24,962.03,APAC
INV-10342,Silverline Solutions,2025-08-20,2025-09-04,1843.31,APAC
INV-11654,Pinnacle Manufacturing,2025-02-06,2025-03-23,1077.23,LATAM
INV-10148,Granite Holdings,2025-04-09,2025-05-09,451.05,
INV-12355,Atlas Manufacturing,2025-08-25,2025-09-09,4406.12,EMEA
INV-12541,Crescent Consulting,2025-05-14,2025-06-13,781.63,LATAM
INV-11108,Bluepeak Manufacturing,2025-03-27,2025-05-11,573.6,North America
INV-10849,Falcon Logistics,2025-07-03,2025-08-02,833.83,LATAM
INV-10967,Atlas Retail,2025-03-29,2025-05-28,805.33,EMEA
INV-11073,Vantage Manufacturing,2025-01-13,2025-02-12,1586.27,North America
INV-12565,Cedar Industries,2025-07-01,2025-07-31,661.29,APAC
INV-11906,Northgate Solutions,2025-05-28,2025-06-27,2214.86,APAC
INV-10156,Anchor Supply Co.,2025-01-27,2025-02-26,778.28,North America
INV-10666,Harbor Holdings,2025-07-06,2025-07-21,1629.11,EMEA
INV-10662,Harbor Manufacturing,2025-06-14,2025-07-29,904.9,LATAM
INV-11003,,2025-12-22,2026-02-20,1561.91,APAC
INV-12357,Meridian Group,2025-03-24,2025-04-23,1061.73,North America
INV-12869,Pinnacle Solutions,2025-11-20,2025-12-05,2395.47,EMEA
INV-10177,Pinnacle Partners,2025-08-13,2025-08-28,1497.72,LATAM
INV-12672,Union Industries,2025-05-06,2025-06-05,2499.44,North America
INV-11880,Meridian Group,2025-10-04,2025-11-18,716.74,North America
INV-11525,Cedar Logistics,2025-11-01,2025-11-16,1058.93,APAC
INV-12835,Ironwood Group,2025-01-14,2025-02-13,1189.1,EMEA
INV-11204,Anchor Logistics,2025-11-10,2025-12-10,2413.83,EMEA
INV-10025,Redwood Retail,2025-01-30,2025-03-16,906.92,North America
INV-12828,Summit Logistics,2025-11-12,2026-01-11,1399.96,North America
INV-12034,Northgate Consulting,2025-05-29,2025-06-28,2333.03,North America
INV-12093,Harbor Consulting,2025-12-29,2026-01-28,2591.49,LATAM
INV-12315,Union Industries,2025-08-03,2025-09-02,2695.48,APAC
INV-10876,Harbor Holdings,2025-11-10,2025-12-10,7443.54,North America
INV-12713,Vantage Holdings,2025-05-05,2025-06-04,2321.29,North America
INV-10939,Northgate Solutions,2025-01-17,2025-02-16,1843.5,APAC
INV-12715,Vantage Solutions,2025-01-14,2025-03-15,2060.87,APAC
INV-11553,Union Partners,2025-12-24,2026-01-23,671.7,LATAM
INV-10347,Cascade Retail,2025-02-01,2025-03-03,402.11,
INV-12524,Brightpath Group,2025-02-02,2025-03-19,1116.35,North America
INV-12990,Northgate Retail,2025-08-04,2025-09-03,12971.49,North America
INV-11234,Pinnacle Holdings,2025-06-23,2025-07-23,15089.26,North America
INV-11927,Harbor Manufacturing,2025-11-28,2025-12-13,151.83,EMEA
INV-10386,Brightpath Holdings,2025-05-12,2025-06-11,1694.86,LATAM
INV-11830,Anchor Supply Co.,2025-03-09,2025-03-24,1505.63,APAC
INV-12177,Cascade Manufacturing,2025-10-11,2025-11-10,348.31,LATAM
INV-12690,Anchor Industries,2025-05-25,2025-06-24,2568.87,APAC
INV-12212,Atlas Holdings,2025-02-03,2025-03-20,2550.55,North America
INV-10244,Silverline Retail,2025-10-04,2025-11-03,3226.59,APAC
INV-12745,Granite Industries,2025-06-11,2025-07-11,151.93,EMEA
INV-11827,Anchor Consulting,2025-03-25,2025-04-09,554.82,EMEA
INV-10937,Anchor Holdings,2025-09-26,2025-11-10,590.45,EMEA
INV-11690,Silverline Industries,2025-10-25,2025-11-09,1172.61,North America
INV-12597,Ironwood Manufacturing,2025-07-03,2025-09-01,857.46,North America
INV-10313,Anchor Consulting,2025-08-01,2025-08-31,3111.55,North America
INV-11460,Pinnacle Partners,2025-08-07,2025-09-06,2713.14,LATAM
INV-12943,Cedar Holdings,2025-06-21,2025-07-06,2634.46,APAC
INV-12310,Pinnacle Group,2025-04-07,2025-05-07,3290.81,EMEA
INV-11333,Redwood Partners,2025-01-08,2025-02-07,1221.58,North America
INV-10969,Cascade Supply Co.,2025-05-13,2025-07-12,1427.75,EMEA
INV-11455,Meridian Industries,2025-03-12,2025-04-11,2462.56,EMEA
INV-10661,Silverline Industries,2025-11-30,2026-01-14,883.33,APAC
INV-11935,Harbor Partners,2025-09-25,2025-11-24,15993.04,APAC
INV-10936,Union Industries,2025-12-30,2026-02-13,942.14,EMEA
INV-10371,Redwood Group,2025-04-10,2025-05-10,1513.32,LATAM
INV-10567,Falcon Logistics,2025-08-26,2025-10-25,236.44,LATAM
INV-11974,Ironwood Industries,2025-04-25,2025-06-24,1763.86,EMEA
INV-11855,Granite Logistics,2025-09-11,2025-10-11,3642.86,North America
INV-11025,Anchor Manufacturing,2025-11-29,2025-12-29,7007.87,EMEA
INV-10825,Atlas Supply Co.,2025-06-07,2025-07-07,991.33,North America
INV-10983,Brightpath Partners,2025-09-08,2025-09-23,620.0,LATAM
INV-12443,Brightpath Logistics,2025-05-13,2025-06-12,462.65,North America
INV-12084,Cascade Manufacturing,2025-09-15,2025-09-30,187.44,APAC
INV-11646,Redwood Partners,2025-03-24,2025-04-08,2176.51,North America
INV-12772,Sterling Manufacturing,2025-03-21,2025-04-05,756.03,LATAM
INV-12261,Redwood Holdings,2025-05-03,2025-06-02,2193.09,LATAM
INV-12214,Redwood Partners,2025-09-25,2025-11-24,985.47,EMEA
INV-10814,Harbor Solutions,2025-04-29,2025-06-13,1766.75,APAC
INV-11793,Anchor Logistics,2025-12-08,2026-01-07,1281.62,EMEA
 INV-11431 ,Cedar Logistics,2025-05-07,2025-06-21,1952.11,APAC
INV-10779,Summit Holdings,2025-09-19,2025-10-19,1384.38,APAC
INV-11750,Redwood Retail,2025-06-21,2025-07-21,3644.38,North America
INV-11321,Northgate Retail,2025-09-13,2025-10-13,1557.73,North America
INV-12121,Union Retail,2025-06-02,2025-07-17,12982.45,LATAM
INV-12974,Summit Manufacturing,2025-05-09,2025-06-08,8853.33,APAC
INV-11053,Granite Supply Co.,2025-01-24,2025-02-23,2309.13,EMEA
INV-12909,Cascade Partners,2025-02-17,2025-03-19,987.31,North America
INV-11014,Anchor Industries,2025-02-16,2025-04-02,796.1,North America
INV-11929,Cedar Solutions,2025-05-23,2025-07-22,3987.28,EMEA
INV-12263,Brightpath Consulting,2025-07-05,2025-07-20,4501.67,APAC
INV-10127,Meridian Consulting,2025-08-04,2025-09-03,606.99,LATAM
INV-12107,Meridian Partners,2025-11-20,2026-01-19,658.16,APAC
INV-11348,Pinnacle Solutions,2025-09-29,2025-10-29,3431.96,APAC
INV-10356,Summit Logistics,2025-06-08,2025-08-07,600.48,EMEA
INV-10828,Granite Industries,2025-12-31,2026-01-30,924.66,LATAM
INV-11640,Anchor Consulting,2025-11-01,2025-12-31,566.35,North America
INV-10985,Union Retail,2025-09-02,2025-10-02,1475.51,North America
INV-10363,Summit Holdings,2025-04-26,2025-05-26,1342.27,North America
INV-10346,Cedar Industries,2025-11-06,2025-12-06,1824.11,EMEA
INV-12074,Atlas Solutions,2025-10-28,2025-12-27,1767.96,LATAM
INV-10712,Granite Supply Co.,2025-10-15,2025-11-29,1356.9,LATAM
INV-12458,Falcon Retail,2025-11-13,2026-01-12,1836.22,LATAM
INV-10011,Summit Solutions,2025-02-18,2025-03-05,975.47,APAC
INV-12432,Harbor Solutions,2025-10-28,2025-11-27,591.29,North America
INV-11835,Cedar Logistics,2025-12-19,2026-01-18,853.04,EMEA
INV-10794,Harbor Logistics,2025-04-27,2025-06-26,469.15,North America
INV-12783,Sterling Retail,2025-11-04,2025-12-04,501.26,APAC
INV-10095,Granite Logistics,2025-08-14,2025-08-29,1040.13,EMEA
INV-10130,,2025-11-12,2025-12-27,940.93,LATAM
INV-12923,Brightpath Retail,2025-06-30,2025-07-30,1242.37,North America
INV-11901,Sterling Holdings,2025-06-15,2025-07-30,2771.82,LATAM
INV-12411,Sterling Consulting,2025-10-11,2025-12-10,3093.01,APAC
INV-11933,Crescent Supply Co.,2025-07-23,2025-09-21,973.81,EMEA
INV-12162,Ironwood Supply Co.,2025-10-01,2025-11-15,1847.99,LATAM
INV-11866,Union Industries,2025-04-13,2025-05-28,331.54,North America
INV-11659,Union Industries,2025-09-02,2025-10-02,598.31,North America
INV-10517,Falcon Partners,2025-11-23,2025-12-23,2323.49,North America
INV-11858,Vantage Holdings,2025-12-18,2026-01-17,1181.99,LATAM
INV-11278,Vantage Manufacturing,2025-08-26,2025-10-25,2109.04,EMEA
INV-10951,Ironwood Group,2025-11-28,2025-12-28,1191.4,EMEA
INV-11121,Union Logistics,2025-05-25,2025-06-24,4003.7,LATAM
INV-10420,Summit Group,2025-09-20,2025-11-19,1573.04,North America
INV-10923,Harbor Solutions,2025-10-02,2025-11-01,1668.49,APAC
INV-12442,Northgate Manufacturing,2025-04-13,2025-04-28,5132.3,EMEA
INV-10478,Meridian Industries,2025-10-19,2025-12-03,1958.87,APAC
INV-12036,Summit Partners,2025-12-17,2026-01-16,17742.07,LATAM
INV-12211,Meridian Industries,2025-03-29,2025-05-13,480.41,EMEA
INV-11693,Cascade Holdings,2025-01-04,2025-02-03,3242.72,APAC
INV-12228,Meridian Consulting,2025-05-09,2025-06-08,862.31,LATAM
INV-11472,Pinnacle Manufacturing,2025-08-21,2025-09-05,855.08,APAC
INV-11203,Vantage Solutions,2025-05-14,2025-06-28,1652.54,APAC
INV-11670,Meridian Industries,2025-03-13,2025-03-28,2421.3,North America
INV-12792,Falcon Retail,2025-08-03,2025-09-02,896.34,EMEA
INV-11971,Redwood Logistics,2025-02-15,2025-03-17,2525.52,North America
INV-10821,Silverline Industries,2025-02-08,2025-03-10,929.31,North America
INV-11998,Brightpath Logistics,2025-03-19,2025-05-03,669.35,North America
INV-12886,Northgate Group,2025-05-02,2025-06-16,944.11,APAC
INV-11249,Harbor Logistics,2025-09-09,2025-10-09,1826.96,APAC
INV-12678,Atlas Solutions,2025-02-24,2025-04-10,362.01,North America
INV-12631,Cascade Holdings,2025-10-27,2025-11-26,1933.17,North America
INV-11047,Redwood Supply Co.,2025-12-02,2026-01-31,2662.69,APAC
INV-11889,Crescent Industries,2025-11-12,2026-01-11,966.37,APAC
INV-10616,Silverline Retail,2025-01-07,2025-01-22,1662.87,APAC
INV-11319,Vantage Industries,2025-02-16,2025-03-18,855.29,LATAM
INV-12902,Redwood Holdings,2025-02-08,2025-03-10,1010.49,LATAM
INV-12476,Union Logistics,2025-07-13,2025-09-11,2833.89,LATAM
INV-11773,Crescent Consulting,2025-03-27,2025-05-11,845.24,APAC
INV-12970,Pinnacle Partners,2025-01-08,2025-02-07,1887.58,EMEA
INV-10132,Summit Supply Co.,2025-05-06,2025-05-21,1574.52,LATAM
INV-10078,Harbor Partners,2025-04-18,2025-05-18,1131.04,APAC
INV-12053,Anchor Manufacturing,2025-01-08,2025-02-07,818.68,North America
INV-10725,Falcon Manufacturing,2025-04-16,2025-05-01,1726.37,APAC
INV-11315 ,Meridian Group,2025-04-07,2025-05-07,1494.16,
INV-11852,Cascade Industries,2025-07-14,2025-08-13,7315.71,EMEA
INV-12620,Falcon Partners,2025-09-19,2025-10-19,5487.57,APAC
 INV-12502 ,Cascade Solutions,2025-10-23,2025-11-22,3538.17,LATAM
INV-11373,Cedar Solutions,2025-03-27,2025-04-26,430.65,LATAM
INV-11856,Granite Supply Co.,2025-02-12,2025-03-14,809.52,North America
INV-11320,Northgate Logistics,2025-04-22,2025-05-22,1251.03,APAC
INV-12892,Northgate Industries,2025-05-21,2025-06-20,217.56,LATAM
INV-12187,Pinnacle Manufacturing,2025-09-04,2025-10-04,410.94,LATAM
INV-10376,Crescent Consulting,2025-05-26,2025-06-10,742.03,APAC
INV-11909,Silverline Retail,2025-02-04,2025-03-21,505.46,LATAM
INV-10334,Falcon Solutions,2025-02-22,2025-03-24,804.77,EMEA
INV-12267,Sterling Group,2025-05-26,2025-06-25,298.65,APAC
INV-12317,Redwood Holdings,2025-03-13,2025-04-12,3149.65,LATAM
INV-11605,Cascade Group,2025-08-29,2025-09-28,958.65,LATAM
INV-11119,Granite Industries,2025-12-25,2026-01-09,1773.99,North America
INV-12846,Sterling Holdings,2025-04-17,2025-05-17,551.38,LATAM
INV-11944,Silverline Manufacturing,2025-07-05,2025-08-04,1086.95,APAC
INV-12277,Summit Consulting,2025-11-22,2025-12-22,2728.31,EMEA
INV-12660,Summit Supply Co.,2025-04-23,2025-06-22,2435.55,EMEA
INV-11343,Cascade Supply Co.,2025-12-28,2026-01-27,2193.48,APAC
INV-10321,Crescent Industries,2025-09-14,2025-10-29,1615.33,North America
INV-11620,Atlas Consulting,2025-12-05,2026-01-04,4161.38,EMEA
INV-12463,Falcon Retail,2025-06-28,2025-07-28,2284.78,North America
INV-12061,Falcon Manufacturing,2025-04-14,2025-05-14,3183.73,LATAM
INV-11674,Atlas Solutions,2025-06-23,2025-07-08,645.37,North America
INV-11943,Summit Supply Co.,2025-12-16,2026-01-15,1886.0,EMEA
INV-10261,Silverline Manufacturing,2025-05-24,2025-06-08,642.75,EMEA
INV-12370,Cascade Group,2025-01-23,2025-02-22,4501.79,North America
INV-12040,Brightpath Group,2025-07-01,2025-07-31,301.22,North America
INV-10690,Pinnacle Logistics,2025-06-19,2025-08-03,2207.99,LATAM
INV-10902,Atlas Supply Co.,2025-08-30,2025-09-29,1038.98,North America
INV-12027,Cedar Group,2025-09-08,2025-10-08,7483.53,LATAM
INV-10139,Falcon Retail,2025-10-12,2025-11-11,3078.4,LATAM
INV-11918,Sterling Retail,2025-10-17,2025-12-16,846.61,EMEA
INV-11829,Anchor Industries,2025-08-02,2025-09-01,1354.61,North America
INV-11574,Harbor Partners,2025-04-22,2025-05-22,436.63,North America
INV-10320,Union Logistics,2025-03-31,2025-04-30,1316.68,EMEA
INV-10654,Vantage Manufacturing,2025-05-18,2025-06-17,546.82,North America
INV-12138,Summit Group,2025-01-17,2025-03-18,5967.71,APAC
INV-12338,Northgate Partners,2025-10-22,2025-11-06,1548.12,APAC
INV-10559,Pinnacle Consulting,2025-10-05,2025-10-20,2111.19,LATAM
INV-10113,Silverline Supply Co.,2025-08-04,2025-09-03,1562.76,LATAM
INV-10532,Meridian Industries,2025-10-18,2025-12-17,331.83,EMEA
INV-10225,Silverline Supply Co.,2025-03-29,2025-04-28,968.03,LATAM
INV-10724,Crescent Supply Co.,2025-03-26,2025-05-10,2889.79,EMEA
INV-12444,Silverline Supply Co.,2025-11-22,2025-12-22,2753.8,APAC
INV-12587,Meridian Consulting,2025-06-02,2025-07-02,451.55,North America
INV-11434,Ironwood Holdings,2025-11-17,2025-12-17,875.88,APAC
INV-12345,Anchor Consulting,2025-12-08,2025-12-23,213.15,LATAM
INV-11459,Pinnacle Holdings,2025-12-19,2026-01-18,4725.73,EMEA
INV-12719,Vantage Industries,2025-05-06,2025-05-21,868.6,LATAM
INV-10847,Vantage Supply Co.,2025-04-13,2025-06-12,1920.33,EMEA
INV-10194,Sterling Logistics,2025-05-28,2025-06-27,482.43,North America
INV-11465,Brightpath Logistics,2025-04-08,2025-05-08,877.9,LATAM
INV-10947,Cascade Industries,2025-03-25,2025-05-09,375.04,EMEA
INV-12022,Union Industries,2025-03-25,2025-04-24,1900.06,APAC
INV-11630,Summit Retail,2025-11-09,2026-01-08,3189.11,APAC
INV-10118,Vantage Logistics,2025-08-31,2025-10-30,517.08,EMEA
INV-10646,Brightpath Partners,2025-05-19,2025-06-03,1158.11,North America
INV-11871,Pinnacle Manufacturing,2025-02-25,2025-03-12,547.23,LATAM
INV-10004,Atlas Solutions,2025-04-26,2025-05-11,5829.74,North America
INV-10075,Union Logistics,2025-04-09,2025-05-09,150.0,EMEA
INV-11756,Bluepeak Manufacturing,2025-08-29,2025-10-28,5096.42,APAC
INV-10468,Granite Manufacturing,2025-06-17,2025-08-01,2927.07,EMEA
INV-10006,Sterling Retail,2025-01-04,2025-01-19,1199.04,EMEA
INV-11247,Granite Holdings,2025-10-05,2025-10-20,1526.41,APAC
INV-10920,Brightpath Holdings,2025-02-27,2025-03-29,1762.84,EMEA
INV-10229,Bluepeak Group,2025-12-08,2025-12-23,777.61,APAC
INV-11064,Redwood Consulting,2025-05-21,2025-06-20,309.28,APAC
INV-10243,Harbor Manufacturing,2025-08-01,2025-08-31,2332.02,EMEA
INV-12579,Falcon Partners,2025-09-21,2025-10-21,1905.64,LATAM
INV-11161,Pinnacle Partners,2025-08-21,2025-09-05,156.11,APAC
INV-12530,Northgate Holdings,2025-01-18,2025-02-02,534.96,APAC
INV-11527,Ironwood Holdings,2025-02-14,2025-03-16,8071.77,APAC
INV-11606,Redwood Holdings,2025-10-21,2025-12-20,627.66,LATAM
INV-12802,Atlas Consulting,2025-12-23,2026-02-06,16709.46,LATAM
INV-12343,Summit Consulting,2025-07-21,2025-09-19,2304.96,EMEA
INV-12561,Crescent Group,2025-12-03,2026-01-02,594.37,LATAM
INV-11990,Cedar Industries,2025-05-14,2025-06-13,2183.6,LATAM
INV-12368,Cascade Manufacturing,2025-04-09,2025-06-08,318.42,EMEA
INV-11976,Ironwood Industries,2025-03-08,2025-04-07,1043.5,EMEA
INV-11762,Northgate Group,2025-04-15,2025-05-30,2886.83,APAC
INV-11306,Falcon Holdings,2025-01-04,2025-02-18,659.43,EMEA
INV-11542,Summit Group,2025-05-20,2025-06-19,7295.6,APAC
INV-10623,Crescent Logistics,2025-12-01,2026-01-30,8053.18,North America
INV-12329,Brightpath Partners,2025-03-22,2025-04-06,2768.29,LATAM
INV-11494,Ironwood Logistics,2025-01-19,2025-02-03,1747.77,APAC
INV-10111,Cascade Industries,2025-07-14,2025-08-13,263.25,LATAM
INV-12280,Meridian Supply Co.,2025-09-18,2025-11-02,2244.71,EMEA
INV-11170,Summit Supply Co.,2025-09-21,2025-11-20,3190.95,EMEA
